formula_id,line,h2,h3,block_start_line,fence_lang,lhs,rhs_excerpt,formula_line
F0074_1456,1456,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,C_under_s,C_under_sp_s+(C_under_s_prev-C_under_sp_s)*exp(-dt/tau_NT_C),C_under_s = C_under_sp_s+(C_under_s_prev-C_under_sp_s)*exp(-dt/tau_NT_C)
F0074_1457,1457,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,rho_under_s,"rho_slurry(C_under_s,rho_solid_mix_s)","rho_under_s = rho_slurry(C_under_s,rho_solid_mix_s)"
F0074_1458,1458,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,T_under_s,"T_NT_in_s-k_cool_NT*max(T_NT_in_s-T_amb,0)","T_under_s = T_NT_in_s-k_cool_NT*max(T_NT_in_s-T_amb,0)"
F0074_1459,1459,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,mu_under_s,"mu_slurry(C_under_s,clay_s,f25_s,r_sil_s,T_under_s)","mu_under_s = mu_slurry(C_under_s,clay_s,f25_s,r_sil_s,T_under_s)"
F0074_1461,1461,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,Q_NT_under_s,"k_NT_under*u_NT_under_s*sqrt(max(L_NT_s,0))","Q_NT_under_s = k_NT_under*u_NT_under_s*sqrt(max(L_NT_s,0))"
F0074_1462,1462,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,M_NT_under_solid_s,Q_NT_under_s*rho_under_s*C_under_s,M_NT_under_solid_s = Q_NT_under_s*rho_under_s*C_under_s
F0074_1463,1463,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,M_NT_under_water_s,Q_NT_under_s*rho_under_s*(1-C_under_s),M_NT_under_water_s = Q_NT_under_s*rho_under_s*(1-C_under_s)
F0074_1464,1464,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,bed_mass_s,M_NT_solid_s-M_NT_solid_ref,bed_mass_s = M_NT_solid_s-M_NT_solid_ref
F0074_1465,1465,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1445,text,I_NT_s,"I0_NT+kM_NT*M_NT_under_solid_s+kmu_NT*mu_under_s+kbed_NT*max(bed_mass_s,0)","I_NT_s = I0_NT+kM_NT*M_NT_under_solid_s+kmu_NT*mu_under_s+kbed_NT*max(bed_mass_s,0)"
F0075_1471,1471,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1470,text,quality_proxy_s,w_tm_lab*ffill_reported(lab_tm_overflow_tfe) + w_mag_lab*ffill_reported(lab_mag_mixed_conc_tfe) + w_load*standardize(agg_tm_motor_current_lag) + w_pressure*standardize(agg_tm_cyclone_feed_pressure_lag) + w_froth*standardize(mean_froth_h_lag),quality_proxy_s = w_tm_lab*ffill_reported(lab_tm_overflow_tfe) + w_mag_lab*ffill_reported(lab_mag_mixed_conc_tfe) + w_load*standardize(agg_tm_motor_current_lag) + w_pressure*standardize(agg_tm_cyclone_feed_pressure_lag) + w_froth*standardize(mean_froth_h_lag)
F0075_1478,1478,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1470,text,floatability_difficulty,w_carb*r_carb + w_sil*r_sil + w_fine*f25 + w_coarse*(1-F325) + w_low_lib*(1-Liberation_gangue) + w_density*abs(C-C_opt) + w_clay*clay,floatability_difficulty = w_carb*r_carb + w_sil*r_sil + w_fine*f25 + w_coarse*(1-F325) + w_low_lib*(1-Liberation_gangue) + w_density*abs(C-C_opt) + w_clay*clay
F0076_1491,1491,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,dose_need_TD_rough_s,"d0_td_r+Kload_td*M_feed_solid_s+Kdiff_td*floatability_difficulty_s+Kfroth_td*(h_ref-mean_c(h_froth_lag_{s,c}))+operator_trim_td_s+PRBS_TD_s","dose_need_TD_rough_s = d0_td_r+Kload_td*M_feed_solid_s+Kdiff_td*floatability_difficulty_s+Kfroth_td*(h_ref-mean_c(h_froth_lag_{s,c}))+operator_trim_td_s+PRBS_TD_s"
F0076_1492,1492,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,dose_need_TD_clean_s,d0_td_c+Kproxy_td*(quality_proxy_ref-quality_proxy_s)+Kdiff_clean*floatability_difficulty_s+operator_trim_td_clean_s,dose_need_TD_clean_s = d0_td_c+Kproxy_td*(quality_proxy_ref-quality_proxy_s)+Kdiff_clean*floatability_difficulty_s+operator_trim_td_clean_s
F0076_1493,1493,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,dose_need_DF_K6_s,d0_k6+Kslime_k6*f25_s+Ksil_k6*r_sil_s+Kcarb_k6*r_carb_s+Kselect_k6*(selectivity_ref-selectivity_proxy_s),dose_need_DF_K6_s = d0_k6+Kslime_k6*f25_s+Ksil_k6*r_sil_s+Kcarb_k6*r_carb_s+Kselect_k6*(selectivity_ref-selectivity_proxy_s)
F0076_1495,1495,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"dose_need_{s,td_rough}",dose_need_TD_rough_s,"dose_need_{s,td_rough}=dose_need_TD_rough_s"
F0076_1496,1496,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"dose_need_{s,td_clean}",dose_need_TD_clean_s,"dose_need_{s,td_clean}=dose_need_TD_clean_s"
F0076_1497,1497,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"dose_need_{s,k6_rough}",dose_need_DF_K6_s,"dose_need_{s,k6_rough}=dose_need_DF_K6_s"
F0076_1498,1498,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"f_{s,j}_sp","clip(a_freq_j+b_freq_j*dose_need_{s,j}*M_feed_solid_s,f_min_j,f_max_j)","f_{s,j}_sp = clip(a_freq_j+b_freq_j*dose_need_{s,j}*M_feed_solid_s,f_min_j,f_max_j)"
F0076_1499,1499,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"f_{s,j}","f_{s,j}_sp+(f_{s,j}_prev-f_{s,j}_sp)*exp(-dt/tau_j_act)","f_{s,j} = f_{s,j}_sp+(f_{s,j}_prev-f_{s,j}_sp)*exp(-dt/tau_j_act)"
F0076_1500,1500,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"Q_{s,j}_ml_s","max(k_pump_j*f_{s,j}*health_{s,j},0)","Q_{s,j}_ml_s = max(k_pump_j*f_{s,j}*health_{s,j},0)"
F0076_1501,1501,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,"I_drug_j_phys_{s,j}","I0_j+kf_j*f_{s,j}+kvis_j*reagent_viscosity_{s,j}+kpress_j*reagent_supply_pressure_j","I_drug_j_phys_{s,j} = I0_j+kf_j*f_{s,j}+kvis_j*reagent_viscosity_{s,j}+kpress_j*reagent_supply_pressure_j"
F0076_1503,1503,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,dose_TD_effective_s,"dose_TD_effective_prev_s+(dt/max(tau_adsorption_TD_s,eps))*(dose_TD_s-dose_TD_effective_prev_s)","dose_TD_effective_s = dose_TD_effective_prev_s+(dt/max(tau_adsorption_TD_s,eps))*(dose_TD_s-dose_TD_effective_prev_s)"
F0076_1504,1504,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1490,text,dose_DF_K6_effective_s,"dose_DF_K6_effective_prev_s+(dt/max(tau_adsorption_K6_s,eps))*(dose_DF_K6_s-dose_DF_K6_effective_prev_s)","dose_DF_K6_effective_s = dose_DF_K6_effective_prev_s+(dt/max(tau_adsorption_K6_s,eps))*(dose_DF_K6_s-dose_DF_K6_effective_prev_s)"
F0077_1510,1510,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1509,text,dL_k6_s/dt,(Q_k6_refill_s-Q_k6_consumption_s)/A_k6,dL_k6_s/dt = (Q_k6_refill_s-Q_k6_consumption_s)/A_k6
F0077_1511,1511,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1509,text,Q_k6_consumption_s,k_k6_pump*f_k6_rough_s,Q_k6_consumption_s = k_k6_pump*f_k6_rough_s
F0077_1512,1512,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1509,text,event_k6_refill_s,1 if L_k6_s<L_refill_low else 0,event_k6_refill_s = 1 if L_k6_s<L_refill_low else 0
F0077_1513,1513,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1509,text,Q_k6_refill_s,event_k6_refill_s*Q_refill_nom,Q_k6_refill_s = event_k6_refill_s*Q_refill_nom
F0078_1519,1519,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,buffer_capacity_s,b0+b_carb*r_carb_s+b_sil*r_sil_s+b_clay*clay_s+b_C*C_s+b_flow*M_feed_solid_s,buffer_capacity_s=b0+b_carb*r_carb_s+b_sil*r_sil_s+b_clay*clay_s+b_C*C_s+b_flow*M_feed_solid_s
F0078_1520,1520,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,pH_sp_s,"clip(pH_nom+Kcarb_sp*(r_carb_s-r_carb_ref)+Ksil_sp*(r_sil_s-r_sil_ref)+operator_trim_pH_s+PRBS_pH_s,pH_min,pH_max)","pH_sp_s=clip(pH_nom+Kcarb_sp*(r_carb_s-r_carb_ref)+Ksil_sp*(r_sil_s-r_sil_ref)+operator_trim_pH_s+PRBS_pH_s,pH_min,pH_max)"
F0078_1521,1521,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,dose_need_naoh_s,d0_naoh+Kp_pH*(pH_sp_s-pH_lag_s)+Kbuf_naoh*buffer_capacity_s+Kflow_naoh*M_feed_solid_s,dose_need_naoh_s=d0_naoh+Kp_pH*(pH_sp_s-pH_lag_s)+Kbuf_naoh*buffer_capacity_s+Kflow_naoh*M_feed_solid_s
F0078_1522,1522,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,dose_need_cao_s,d0_cao+Kcarb_cao*r_carb_s+Ksil_cao*r_sil_s+Kbuf_cao*buffer_capacity_s,dose_need_cao_s=d0_cao+Kcarb_cao*r_carb_s+Ksil_cao*r_sil_s+Kbuf_cao*buffer_capacity_s
F0078_1523,1523,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,"dose_need_{s,naoh}",dose_need_naoh_s,"dose_need_{s,naoh}=dose_need_naoh_s"
F0078_1524,1524,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,"dose_need_{s,cao}",dose_need_cao_s,"dose_need_{s,cao}=dose_need_cao_s"
F0078_1525,1525,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,OH_effect_s,k_naoh_oh*dose_naoh_kg_t_s+k_cao_oh*dose_cao_kg_t_s,OH_effect_s=k_naoh_oh*dose_naoh_kg_t_s+k_cao_oh*dose_cao_kg_t_s
F0078_1526,1526,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,Ca2_effect_s,k_cao_ca*dose_cao_kg_t_s,Ca2_effect_s=k_cao_ca*dose_cao_kg_t_s
F0078_1527,1527,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,pH_ss_s,"pH_base+k_pH*log1p(OH_effect_s/max(buffer_capacity_s,eps))","pH_ss_s=pH_base+k_pH*log1p(OH_effect_s/max(buffer_capacity_s,eps))"
F0078_1528,1528,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1518,text,pH_s,pH_ss_s+(pH_prev_s-pH_ss_s)*exp(-dt/tau_pH),pH_s=pH_ss_s+(pH_prev_s-pH_ss_s)*exp(-dt/tau_pH)
F0079_1534,1534,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"hydrophobic_load_{s,c}","M_froth_gangue_lag_{s,c}+M_froth_fe_sil_lag_{s,c}+M_froth_fe_carb_lag_{s,c}+k_fe_froth*(M_froth_fe_mag_lag_{s,c}+M_froth_fe_hem_lag_{s,c})","hydrophobic_load_{s,c}=M_froth_gangue_lag_{s,c}+M_froth_fe_sil_lag_{s,c}+M_froth_fe_carb_lag_{s,c}+k_fe_froth*(M_froth_fe_mag_lag_{s,c}+M_froth_fe_hem_lag_{s,c})"
F0079_1535,1535,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"Q_air_sp_{s,c}","clip(Q_air_nom_c+Kh_c*(h_ref_c-h_froth_lag_{s,c})+Kload_c*(M_feed_solid_s-M_ref)+Khydro_c*(hydrophobic_load_{s,c}-hydro_ref_c)+Kdensity_c*(C_s-C_ref)+operator_trim_air_{s,c}+PRBS_air_{s,c},Q_air_min_c,Q_air_max_c)","Q_air_sp_{s,c}=clip(Q_air_nom_c+Kh_c*(h_ref_c-h_froth_lag_{s,c})+Kload_c*(M_feed_solid_s-M_ref)+Khydro_c*(hydrophobic_load_{s,c}-hydro_ref_c)+Kdensity_c*(C_s-C_ref)+operator_trim_air_{s,c}+PRBS_air_{s,c},Q_air_min_c,Q_air_max_c)"
F0079_1537,1537,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,P_header_sp,"clip(P_header_nom+Kair_header*(sum_{s,c}(Q_air_sp_{s,c})-Q_air_total_ref)+Kvalve_header*(u_bv_ref-mean_{s,c}(u_bv_{s,c})),P_header_min,P_header_max)","P_header_sp = clip(P_header_nom+Kair_header*(sum_{s,c}(Q_air_sp_{s,c})-Q_air_total_ref)+Kvalve_header*(u_bv_ref-mean_{s,c}(u_bv_{s,c})),P_header_min,P_header_max)"
F0079_1538,1538,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,Q_air_total,"sum_{s,c}(Q_air_{s,c})","Q_air_total = sum_{s,c}(Q_air_{s,c})"
F0079_1539,1539,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,d(air_filter_fouling)/dt,k_dust*Q_air_total-event_filter_clean*cleaning_rate_filter,d(air_filter_fouling)/dt = k_dust*Q_air_total-event_filter_clean*cleaning_rate_filter
F0079_1540,1540,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,air_filter_fouling,"clip(air_filter_fouling_prev+dt*d(air_filter_fouling)/dt,0,1)","air_filter_fouling = clip(air_filter_fouling_prev+dt*d(air_filter_fouling)/dt,0,1)"
F0079_1541,1541,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,header_resistance,R_header0*(1+k_header_dust*air_filter_fouling+k_header_valve*mean(1-u_bv)),header_resistance = R_header0*(1+k_header_dust*air_filter_fouling+k_header_valve*mean(1-u_bv))
F0079_1542,1542,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,blower_load_share_b,"blower_on_b*blower_capacity_b/max(sum_b(blower_on_b*blower_capacity_b),eps)","blower_load_share_b = blower_on_b*blower_capacity_b/max(sum_b(blower_on_b*blower_capacity_b),eps)"
F0079_1543,1543,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,Q_blower_b,blower_load_share_b*Q_air_total,Q_blower_b = blower_load_share_b*Q_air_total
F0079_1544,1544,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,blower_speed_sp_b,"clip(speed_nom_b+KP_header_b*(P_header_sp-P_header)+KQ_blower_b*(Q_blower_b-Q_blower_ref_b),speed_min_b,speed_max_b)","blower_speed_sp_b = clip(speed_nom_b+KP_header_b*(P_header_sp-P_header)+KQ_blower_b*(Q_blower_b-Q_blower_ref_b),speed_min_b,speed_max_b)"
F0079_1545,1545,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,blower_speed_b,blower_speed_sp_b+(blower_speed_prev_b-blower_speed_sp_b)*exp(-dt/tau_blower_speed_b),blower_speed_b = blower_speed_sp_b+(blower_speed_prev_b-blower_speed_sp_b)*exp(-dt/tau_blower_speed_b)
F0079_1546,1546,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,P_blower_curve_b,"clip(a_fan_b*blower_speed_b^2-b_fan_b*Q_blower_b^2, P_blower_pressure_min_b, P_blower_pressure_max_b)","P_blower_curve_b = clip(a_fan_b*blower_speed_b^2-b_fan_b*Q_blower_b^2, P_blower_pressure_min_b, P_blower_pressure_max_b)"
F0079_1547,1547,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,P_header_ss,"clip(weighted_mean_b(P_blower_curve_b, blower_load_share_b)-header_resistance*Q_air_total^2, P_header_min, P_header_max)","P_header_ss = clip(weighted_mean_b(P_blower_curve_b, blower_load_share_b)-header_resistance*Q_air_total^2, P_header_min, P_header_max)"
F0079_1548,1548,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,P_header,P_header_ss+(P_header_prev-P_header_ss)*exp(-dt/tau_header_pressure),P_header = P_header_ss+(P_header_prev-P_header_ss)*exp(-dt/tau_header_pressure)
F0079_1549,1549,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,P_blower_pressure_b,"clip(P_header+k_blower_discharge_drop_b*Q_blower_b^2, P_blower_pressure_min_b, P_blower_pressure_max_b)","P_blower_pressure_b = clip(P_header+k_blower_discharge_drop_b*Q_blower_b^2, P_blower_pressure_min_b, P_blower_pressure_max_b)"
F0079_1550,1550,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,DeltaP_blower_Pa_b,"1e6*max(P_blower_pressure_b-P_amb_pressure,0)","DeltaP_blower_Pa_b = 1e6*max(P_blower_pressure_b-P_amb_pressure,0)"
F0079_1551,1551,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,P_blower_shaft_kW_b,"Q_blower_b*DeltaP_blower_Pa_b/max(eta_fan_b,eps)/1000","P_blower_shaft_kW_b = Q_blower_b*DeltaP_blower_Pa_b/max(eta_fan_b,eps)/1000"
F0079_1552,1552,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,I_blower_phys_b,"1000*P_blower_shaft_kW_b/max(sqrt(3)*V_blower_b*pf_blower_b*eta_blower_motor_b,eps)","I_blower_phys_b = 1000*P_blower_shaft_kW_b/max(sqrt(3)*V_blower_b*pf_blower_b*eta_blower_motor_b,eps)"
F0079_1554,1554,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"P_cell_{s,c}","P_amb_pressure+rho_slurry_s*g*L_cell_{s,c}/1e6+k_froth_pressure*h_froth_{s,c}","P_cell_{s,c}=P_amb_pressure+rho_slurry_s*g*L_cell_{s,c}/1e6+k_froth_pressure*h_froth_{s,c}"
F0079_1555,1555,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"u_bv_sp_{s,c}","clip(k_air_valve_c*Q_air_sp_{s,c}/sqrt(max(P_header-P_cell_{s,c},eps)),0.1,0.9)","u_bv_sp_{s,c}=clip(k_air_valve_c*Q_air_sp_{s,c}/sqrt(max(P_header-P_cell_{s,c},eps)),0.1,0.9)"
F0079_1556,1556,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"u_bv_{s,c}","u_bv_sp_{s,c}+(u_bv_prev_{s,c}-u_bv_sp_{s,c})*exp(-dt/tau_bv_c)","u_bv_{s,c}=u_bv_sp_{s,c}+(u_bv_prev_{s,c}-u_bv_sp_{s,c})*exp(-dt/tau_bv_c)"
F0079_1557,1557,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"Q_air_{s,c}","C_orifice_c*u_bv_{s,c}*sqrt(max(P_header-P_cell_{s,c},0))","Q_air_{s,c}=C_orifice_c*u_bv_{s,c}*sqrt(max(P_header-P_cell_{s,c},0))"
F0079_1558,1558,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"gas_holdup_{s,c}","clip( k_gas_c*Q_air_{s,c}*(1+k_mu_gas_c*max(mu_slurry_s-mu_ref,0)), 0,gas_holdup_max_c)","gas_holdup_{s,c}=clip( k_gas_c*Q_air_{s,c}*(1+k_mu_gas_c*max(mu_slurry_s-mu_ref,0)), 0,gas_holdup_max_c)"
F0079_1561,1561,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"L_cell_aerated_{s,c}","L_cell_{s,c}/max(1-gas_holdup_{s,c},eps)","L_cell_aerated_{s,c}=L_cell_{s,c}/max(1-gas_holdup_{s,c},eps)"
F0079_1563,1563,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"scraper_speed_{s,c}","clip( scraper_nom_c+K_scrape_P_c*max(h_froth_{s,c}-h_scrape_ref_c,0), speed_min_c,speed_max_c)","scraper_speed_{s,c}=clip( scraper_nom_c+K_scrape_P_c*max(h_froth_{s,c}-h_scrape_ref_c,0), speed_min_c,speed_max_c)"
F0079_1566,1566,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"froth_stability_{s,c}",s0_c+s_TD_c*dose_TD_effective_s+s_K6_c*dose_DF_K6_effective_s+s_f25_c*f25_s+s_C_c*C_s+s_Ca_c*Ca2_effect_s+s_lib_c*Liberation_gangue_s+s_clay_c*clay_s,"froth_stability_{s,c}=s0_c+s_TD_c*dose_TD_effective_s+s_K6_c*dose_DF_K6_effective_s+s_f25_c*f25_s+s_C_c*C_s+s_Ca_c*Ca2_effect_s+s_lib_c*Liberation_gangue_s+s_clay_c*clay_s"
F0079_1567,1567,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"h_ss_{s,c}","k_h_c*Q_air_{s,c}*hydrophobic_load_{s,c}*froth_stability_{s,c}/max(k_collapse_c+k_scrape_c*scraper_speed_{s,c},eps)","h_ss_{s,c}=k_h_c*Q_air_{s,c}*hydrophobic_load_{s,c}*froth_stability_{s,c}/max(k_collapse_c+k_scrape_c*scraper_speed_{s,c},eps)"
F0079_1568,1568,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1533,text,"h_froth_{s,c}","h_ss_{s,c}+(h_froth_prev_{s,c}-h_ss_{s,c})*exp(-dt/tau_froth_c)","h_froth_{s,c}=h_ss_{s,c}+(h_froth_prev_{s,c}-h_ss_{s,c})*exp(-dt/tau_froth_c)"
F0080_1574,1574,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,cx1}",Q_feed_s,"Q_in_cell_{s,cx1}=Q_feed_s"
F0080_1575,1575,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,cx2}","Q_out_cell_{s,cx1}","Q_in_cell_{s,cx2}=Q_out_cell_{s,cx1}"
F0080_1576,1576,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,cx3}","Q_out_cell_{s,cx2}","Q_in_cell_{s,cx3}=Q_out_cell_{s,cx2}"
F0080_1577,1577,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,jx}",Q_rougher_froth_s,"Q_in_cell_{s,jx}=Q_rougher_froth_s"
F0080_1578,1578,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,sx1}",Q_rougher_tail_s,"Q_in_cell_{s,sx1}=Q_rougher_tail_s"
F0080_1579,1579,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,sx2}",Q_scav1_tail_s,"Q_in_cell_{s,sx2}=Q_scav1_tail_s"
F0080_1580,1580,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_in_cell_{s,sx3}",Q_scav2_tail_s,"Q_in_cell_{s,sx3}=Q_scav2_tail_s"
F0080_1582,1582,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"u_lv_sp_{s,c}","clip(u0_c+Kp_L_c*(L_sp_c-L_cell_aerated_lag_{s,c})+Ki_L_c*int_L_error_{s,c},0,1)","u_lv_sp_{s,c}=clip(u0_c+Kp_L_c*(L_sp_c-L_cell_aerated_lag_{s,c})+Ki_L_c*int_L_error_{s,c},0,1)"
F0080_1583,1583,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"u_lv_fb_{s,c}","u_lv_sp_{s,c}+(u_lv_fb_prev_{s,c}-u_lv_sp_{s,c})*exp(-dt/tau_lv_c)","u_lv_fb_{s,c}=u_lv_sp_{s,c}+(u_lv_fb_prev_{s,c}-u_lv_sp_{s,c})*exp(-dt/tau_lv_c)"
F0080_1584,1584,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"Q_out_cell_{s,c}","Cv_lv_c*u_lv_fb_{s,c}*sqrt(max(L_cell_{s,c},0))","Q_out_cell_{s,c}=Cv_lv_c*u_lv_fb_{s,c}*sqrt(max(L_cell_{s,c},0))"
F0080_1585,1585,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"V_pulp_actual_{s,c}","A_cell_c*max(L_cell_{s,c},0)","V_pulp_actual_{s,c}=A_cell_c*max(L_cell_{s,c},0)"
F0080_1586,1586,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"tau_stage_h_{s,c}","V_pulp_actual_{s,c}/max(Q_out_cell_{s,c},eps)","tau_stage_h_{s,c}=V_pulp_actual_{s,c}/max(Q_out_cell_{s,c},eps)"
F0080_1587,1587,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"lip_clearance_{s,c}","L_cell_{s,c}+h_froth_{s,c}-H_lip_reference_c","lip_clearance_{s,c}=L_cell_{s,c}+h_froth_{s,c}-H_lip_reference_c"
F0080_1588,1588,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"R_froth_zone_{s,c}","clip( sigmoid(k_lip_c*lip_clearance_{s,c})*h_froth_{s,c}/max(h_froth_target_c,eps), 0,1)","R_froth_zone_{s,c}=clip( sigmoid(k_lip_c*lip_clearance_{s,c})*h_froth_{s,c}/max(h_froth_target_c,eps), 0,1)"
F0080_1592,1592,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_collector_{s,c}",sigmoid(a1_c*(dose_TD_effective_s-dose_low_c))*sigmoid(a2_c*(dose_high_c-dose_TD_effective_s)),"E_collector_{s,c}=sigmoid(a1_c*(dose_TD_effective_s-dose_low_c))*sigmoid(a2_c*(dose_high_c-dose_TD_effective_s))"
F0080_1593,1593,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_depressant_{s,c}",sigmoid(kK6_c*(dose_DF_K6_effective_s-dose_K6_ref_c)),"E_depressant_{s,c}=sigmoid(kK6_c*(dose_DF_K6_effective_s-dose_K6_ref_c))"
F0080_1594,1594,10. DCS 具体生成公式和代理防护,10.4 浮选 DCS 具体公式,1573,text,"E_pH_{s,c}",exp(-((pH_s-pH_opt_c)/sigma_pH_c)^2),"E_pH_{s,c}=exp(-((pH_s-pH_opt_c)/sigma_pH_c)^2)"
